CodigoAntiguo;IdDoc;CodigoNuevo;Gerencia;Area;EstadoDocumento;Aprobador;Elaborador;FechaVigencia;UltimaRevision;NroRevision;Revisor ;TipoDocumento;Validador;Verificador;Confidencial;Distribuidor;FechaAprobacion;FechaEdicion;NroEdicion;Pais;Titulo
COG-F-016;;COG-F-016;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;FORMATO;;;;;30/05/2017;30/05/2017;1;Perú;APERTURA DE SOBRES
COG-F-017;;COG-F-017;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;FORMATO;;;;;30/05/2017;30/05/2017;1;Perú;SOLICITUD DE ACLARACIONES
COG-F-027;;COG-F-027;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;FORMATO;;;;;7/09/2017;7/09/2017;1;Perú;CARTA DE AGRADECIMIENTO
COG-F-028;;COG-F-028;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;FORMATO;;;;;7/09/2017;7/09/2017;1;Perú;PRE- CALIFICACION DE POSTORES
COG-MA-001;;COG-MA-001;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;MANUAL;;;;;17/03/2017;17/03/2017;1;Perú;MANUAL DE CIERRE DE OC
COG-MA-002;;COG-MA-002;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;MANUAL;;;;;17/03/2017;17/03/2017;1;Perú;MANUAL DE EVALUACIÓN DE SERVICIOS
COG-MA-003;;COG-MA-003;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;MANUAL;;;;;1/01/2016;1/01/2016;1;Perú;GENERACIÓN DE SOLICITUD DE PEDIDO
COG-MA-004;;COG-MA-004;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;MANUAL;;;;;1/01/2016;1/01/2016;1;Perú;GENERACIÓN DE ORDEN DE COMPRA
COG-MA-005;;COG-MA-005;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;MANUAL;;;;;1/01/2016;1/01/2016;1;Perú;EMISIÓN DE NOTA DE INGRESO
COG-MA-006;;COG-MA-006;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;MANUAL;;;;;1/01/2016;1/01/2016;1;Perú;EMISIÓN DE HES
COG-P-001;;COG-P-001;Logística ;Compras Generales ;Aprobado;;;;;0;ccasanova@exsa.net ;PROCEDIMIENTO;;;;;16/03/2017;16/03/2017;1;Perú;COMPRAS GENERALES
COG-P-002;;COG-P-002;Logística ;Compras Generales ;Aprobado;;;;;0;ccasanova@exsa.net ;PROCEDIMIENTO;;;;;9/06/2017;9/06/2017;1;Perú;HOMOLOGACIÓN DE PROVEEDORES
COG-P-003;;COG-P-003;Logística ;Compras Generales ;Aprobado;;;;;0;ccasanova@exsa.net ;PROCEDIMIENTO;;;;;1/09/2017;1/09/2017;1;Perú;SELECCIÓN COMPETITIVA
COG-P-004;;COG-P-004;Logística ;Compras Generales ;Aprobado;;;;;0;ccasanova@exsa.net ;PROCEDIMIENTO;;;;;10/05/2017;10/05/2017;1;Perú;EVALUACIÓN DE DESEMPEÑO DE PROVEEDORES
COG-TA-001;;COG-TA-001;Logística ;Compras Generales ;Aprobado;;;;;0;gvega@exsa.net;TABLA;;;;;30/05/2017;30/05/2017;1;Perú;NIVEL DE ATENCIÓN DE SOLPED
COP-F-003;;OLC-F-003;Logística ;Gerencia de Logística ;Aprobado;;;;;0;csawada@exsa.net;FORMATO;;;;;2/12/2013;24/04/2015;2;Perú;Calificación de proveedores
COP-F-007;;OLC-F-004;Logística ;Gerencia de Logística ;Aprobado;;;;;0;csawada@exsa.net;FORMATO;;;;;24/04/2015;24/04/2015;1;Perú;INFORMACIÓN DE PROVEEDOR PARA CALIFICACIÓN
COP-P-006;;COP-P-006;Logística ;Compras de Materias Primas;Aprobado;;;;;0;csawada@exsa.net;PROCEDIMIENTO;;;;;3/10/2016;3/10/2016;1;Perú;NEGOCIACIÓN DE COMPRAS
CTR-DEX-006;;CTR-DEX-006;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;DOCUMENTOS EXTERNOS;;;;;24/03/2014;24/03/2014;1;Perú;GCF-10-2012 - CONFIRMACIÓN DE SALDOS ENTRE EMPRESAS VINCULADAS
CTR-F-002;;CTR-F-002;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;4/05/2015;4/05/2015;2;Perú;LIQUIDACIÓN DE GASTOS
CTR-F-004;;CTR-F-004;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;25/02/2014;25/02/2014;1;Perú;DECLARACIÓN JURADA PARA SUSTENTAR GASTOS POR VIAJES AL EXTERIOR SIN COMPROBANTES DE PAGO 
CTR-F-005;;CTR-F-005;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;19/03/2014;19/03/2014;1;Perú;CARTA SUNAT POR PÉRDIDA DE COMPROBANTES DE PAGO
CTR-F-007;;CTR-F-007;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;22/09/2014;22/09/2014;1;Perú;LIQUIDACIÓN DE VIAJE
CTR-F-008;;CTR-F-008;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;22/09/2014;14/02/2017;3;Perú;DECLARACION JURADA PARA SUSTENTAR GASTOS POR MOVILIDAD SIN COMPROBANTE DE PAGO
CTR-F-009;;CTR-F-009;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;22/09/2014;22/09/2014;1;Perú;DETALLE DE VIAJE
CTR-F-010;;CTR-F-010;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;4/05/2015;4/05/2015;1;Perú;ADMINISTRACIÓN DE FONDO FIJO
CTR-F-011;;CTR-F-011;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;4/05/2015;4/05/2015;1;Perú;COMPROMISO CUSTODIO FONDO FIJO
CTR-F-012;;CTR-F-012;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;4/05/2015;4/05/2015;1;Perú;SOLICITUD DE ENTREGA A RENDIR - FONDO FIJO
CTR-F-013;;CTR-F-013;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;4/05/2015;4/05/2015;1;Perú;RENDICIÓN DE FONDO FIJO
CTR-F-017;;CTR-F-017;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;15/05/2015;15/05/2015;1;Perú;ARQUEO DE CAJA - SOLES
CTR-F-018;;CTR-F-018;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;15/05/2015;15/05/2015;1;Perú;ARQUEO DE CAJA - DOLARES
CTR-F-023;;CTR-F-023;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;1/02/2016;1/02/2016;1;Perú;SOLICITUD DE CÓDIGO DE ACTIVO
CTR-F-024;;CTR-F-024;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;5/09/2016;5/09/2016;1;Perú;FORMATO DE RENDICION DE ANTICIPOS A PROVEEDORES
CTR-F-025;;CTR-F-025;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;10/02/2017;10/02/2017;1;Perú;SOLICITUD DE ANTICIPO
CTR-F-19;;CTR-F-19;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;26/09/2016;26/09/2016;1;Perú;TRANSFERENCIAS
CTR-F-21;;CTR-F-21;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;FORMATO;;;;;13/06/2016;26/09/2016;2;Perú;ALTAS
CTR-I-001;;CTR-I-001;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;INSTRUCCIÓN;;;;;19/03/2014;19/03/2014;1;Perú;TRÁMITE POR PÉRDIDA DE COMPROBANTES DE PAGO
CTR-I-002;;CTR-I-002;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;INSTRUCCIÓN;;;;;19/03/2014;19/03/2014;1;Perú;REVISIÓN DE PAGO DE IMPUESTOS
CTR-I-003;;CTR-I-003;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;INSTRUCCIÓN;;;;;15/05/2015;15/05/2015;1;Perú;ARQUEO DE FONDOS FIJOS
CTR-LI-002;;CTR-LI-002;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;LISTADO;;;;;22/09/2014;22/09/2014;1;Perú;HOTELES FRECUENTES
CTR-PL-001;;CTR-PL-001;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;PLANES Y/O PROGRAMAS;;;;;19/03/2014;19/03/2014;1;Perú;CRONOGRAMA DE REVISIÓN Y PAGO DE IMPUESTOS
CTR-P-001;;CTR-P-001;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;PROCEDIMIENTO;;;;;22/09/2014;22/09/2014;1;Perú;VIAJES
CTR-P-002;;CTR-P-002;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;PROCEDIMIENTO;;;;;1/05/2015;1/05/2015;1;Perú;FONDOS FIJOS
CTR-P-011;;CTR-P-011;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;PROCEDIMIENTO;;;;;1/02/2016;1/02/2016;1;Perú;PROCEDIMIENTO DE SOLICITUD DE CÓDIGO DE ACTIVO
CTR-P-012;;CTR-P-012;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;PROCEDIMIENTO;;;;;26/09/2016;26/09/2016;1;Perú;TRANSFERENCIA DE ACTIVO FIJO
CTR-P-013;;CTR-P-013;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;PROCEDIMIENTO;;;;;13/06/2016;26/09/2016;2;Perú;ALTAS DE ACTIVOS FIJOS E INTANGIBLES
CTR-P-014;;CTR-P-014;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;PROCEDIMIENTO;;;;;20/04/2017;20/04/2017;1;Perú;PROCEDIMIENTO PAGO DE IMPUESTOS
CTR-P-015;;CTR-P-015;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;PROCEDIMIENTO;;;;;9/06/2017;9/06/2017;1;Perú;PLANEAMIENTO TRIBUTARIO
CTR-TA-001;;CTR-TA-001;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;TABLA;;;;;25/02/2014;25/02/2014;1;Perú;ACTIVIDADES DEL CIERRE FINANCIERO MENSUAL
CTR-TA-002;;CTR-TA-002;Administración y Finanzas ;Contraloría ;Aprobado;;;;;0;mkaneko@exsa.net;TABLA;;;;;42325;42325;2;Perú;LÍMITES DE CONSUMO POR VIAJES
CCE-CDE-001;;ASE-CDE-001;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;CONTROL DE DOCUMENTOS EXTERNOS;;;;;2/09/2011;10/03/2015;3;Perú;LISTA MAESTRA DE DOCUMENTOS EXTERNOS CONTROL DE CALIDAD
CCE-CR-001;;ASE-CR-001;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;CONTROL DE REGISTROS;;;;;22/11/2011;19/09/2014;4;Perú;CONTROL DE REGISTROS CONTROL DE CALIDAD
CCE-F-001;;ASE-F-031;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;20/05/2009;6/08/2018;7;Perú;Control de Producto Terminado Dinamitas
CCE-F-007;;ASE-F-032;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;10/10/2008;6/06/2017;9;Perú;CONTROL DE CALIDAD DE DETONADORES ENSAMBLADOS - PRODUCTO TERMINADO
CCE-F-008;;ASE-F-033;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;15/03/2015;6;Perú;CONTROL DE CALIDAD DE DETONADORES NO ELÉCTRICOS - PRODUCTO TERMINADO
CCE-F-009;;ASE-F-034;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;20/05/2009;6/08/2018;8;Perú;Control de Producto Terminado Emulsiones
CCE-F-010;;ASE-F-035;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;19/08/2016;2;Perú;CONTROL DE CALIDAD DE INSUMOS  Y ACCESORIOS DE VOLADURA
CCE-F-011;;ASE-F-036;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;9/03/2015;1;Perú;CERTIFICADO DE CALIDAD
CCE-F-013;;ASE-F-037;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;9/03/2015;1;Perú;INDUCCION DE PERSONAL
CCE-F-014;;ASE-F-038;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;9/03/2015;2;Perú;CONTROL DE PREPARACION DE SOLUCIONES
CCE-F-016;;ASE-F-031;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;9/03/2015;1;Perú;VERIFICACION DE POTENCIOMETRO
CCE-F-020;;ASE-F-032;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;9/03/2015;1;Perú;DISPOSICIÓN DE MUESTRAS TESTIGO
CCE-F-023;;ASE-F-033;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;27/03/2009;10/03/2015;2;Perú;CONTROL DE CISTERNA
CCE-F-023;;ASE-F-034;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;27/03/2009;26/10/2018;3;Perú;CONTROL DE CISTERNA
CCE-F-026;;ASE-F-035;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;17/09/2014;17/09/2014;3;Perú;ANÁLISIS DE ÁCIDOS - NAC SAC
CCE-F-027;;ASE-F-036;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;17/09/2014;17/09/2014;3;Perú;ANÁLISIS DE ÁCIDOS - PLANTA NGL
CCE-F-028;;ASE-F-037;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;9/03/2015;1;Perú;CONTROL E INVENTARIO DE PRUEBA FRÍO - CALOR
CCE-F-040;;ASE-F-038;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;14/06/2013;23/05/2017;3;Perú;VALIDACION DE CONTROL DE PROCESO
CCE-F-041;;ASE-F-039;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;31/07/2008;23/05/2017;4;Perú;CONTROL DE MOLIENDA DE AMONIO LAB
CCE-F-045;;ASE-F-040;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/03/2015;9/03/2015;1;Perú;PESO NETO DE CAJAS EN MÁQUINAS ENCARTUCHADORAS
CCE-F-047;;ASE-F-041;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;15/05/2014;10/03/2015;2;Perú;CONTROL DE DINAMITAS - NGL
CCE-F-048;;ASE-F-042;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;17/09/2014;17/09/2014;1;Perú;ANALISIS DE AGUA DE PLANTA
CCE-F-049;;ASE-F-043;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;17/09/2014;17/09/2014;1;Perú;ANALISIS DE AGUA NAC SAC
CCE-F-050;;ASE-F-044;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;10/03/2015;18/04/2017;2;Perú;CONTROL DE PRODUCTOS QUIMICOS FISCALIZADOS
CCE-F-051;;ASE-F-045;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;20/05/2009;31/05/2017;2;Perú;Control de Producto Terminado Agentes Granulados
CCE-F-051;;ASE-F-046;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;20/05/2009;6/06/2018;4;Perú;Control de Producto Terminado Agentes Granulados
CCE-F-057;;ASE-F-047;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;9/04/2016;1/09/2016;2;Perú;CONTROL DIARIO DE EMULSIÓN MATRIZ  TACNA - TRUJILLO
CCE-F-059;;ASE-F-048;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;19/08/2016;25/08/2017;2;Perú;CONTROL DE DIESEL B5
CCE-F-061;;ASE-F-049;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;10/01/2017;10/01/2017;1;Perú;ANÁLISIS DE RECLAMO -CALIDAD DE PRODUCTO
CCE-F-062;;ASE-F-050;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;15/03/2017;15/03/2017;1;Perú;CONTROL DE MECHA DE SEGURIDAD
CCE-F-065;;ASE-F-051;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;15/03/2017;15/03/2017;1;Perú;CONTROL DE CORDON DETONANTE
CCE-F-066;;ASE-F-052;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;15/03/2017;15/03/2017;1;Perú;CONTROL DE FULMINANTE COMUN N°
CCE-F-067;;ASE-F-053;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;18/04/2017;18/04/2017;1;Perú;CARRETE NORDEX
CCE-F-068;;ASE-F-054;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;6/06/2017;6/06/2017;1;Perú;CONTROL DE CALIDAD DE PROCESO PRODUCTIVO DE DETONADORES ENSAMBLADOS
CCE-F-069;;ASE-F-055;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;6/06/2017;6/06/2017;1;Perú;CONTROL DE CALIDAD DE PROCESO PRODUCTIVO DE DETONADORES NO ELÉCTRICOS
CCE-F-075;;ASE-F-056;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;3/11/2017;3/11/2017;1;Perú;CONTROL DE CALIDAD DE CAPSULAS DETONANTES PARA DETONADORES NO ELECTRICOS
CCE-F-076;;ASE-F-057;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;13/07/2018;13/07/2018;1;Perú;CONTROL DE DETONACIONES DE STAND DE TIRO PRINCIPAL
CCE-F-20;;ASE-F-058;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;11/07/2017;11/07/2017;1;Perú;DISPOSICION DE MUESTRAS TESTIGO RECUPERADO
CCE-F-24;;ASE-F-059;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;FORMATO;;;;;11/07/2017;11/07/2017;1;Perú;CONTROL DE MATERIAL DE VIDRIO RECUPERADO
CCE-I-001;;ASE-I-001;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;2/09/2009;20/07/2018;5;Perú;MUESTREO DE MATERIAS PRIMAS, PRODUCTOS INTERMEDIOS Y PRODUCTOS TERMINADOS
CCE-I-002;;ASE-I-002;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;7/04/2008;19/01/2015;2;Perú;ANALISIS DE EMULSIFICANTES
CCE-I-003;;ASE-I-003;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;7/04/2008;19/01/2015;2;Perú;ANALISIS DE ANTICAKING
CCE-I-004;;ASE-I-004;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;1/04/2008;16/10/2017;5;Perú;DESTRUCCION DE EXPLOSIVOS INDUSTRIALES
CCE-I-005;;ASE-I-005;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;3/04/2008;16/10/2017;5;Perú;DESTRUCCION DE ACCESORIOS DE VOLADURA
CCE-I-006;;ASE-I-006;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;7/04/2008;22/12/2014;2;Perú;ANALISIS DE CERA MICROCRISTALINA,  PARAFINA Y VASELINA
CCE-I-008;;ASE-I-007;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;7/04/2008;19/01/2015;2;Perú;ANALISIS DE ACEITES
CCE-I-013;;ASE-I-008;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;10/08/2009;15/03/2015;4;Perú;EVALUACION DE MECHA DE SEGURIDAD
CCE-I-014;;ASE-I-009;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;30/07/2008;15/03/2015;3;Perú;EVALUACION DE FULMINANTE COMUN N° 8
CCE-I-015;;ASE-I-010;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;30/07/2008;15/03/2017;3;Perú;EVALUACION DE DETONADOR NO ELECTRICO
CCE-I-017;;ASE-I-011;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;10/08/2009;2/03/2018;4;Perú;CONTROL DE PAPEL KRAFT
CCE-I-018;;ASE-I-012;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;2/09/2009;15/05/2014;3;Perú;ANÁLISIS DE ÁCIDOS
CCE-I-019;;ASE-I-013;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;18/12/2008;20/02/2015;3;Perú;ANALISIS DE NITRATO DE AMONIO
CCE-I-020;;ASE-I-014;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;1/09/2008;19/01/2015;2;Perú;ANALISIS DE GLICERINA Y MONOETILENGLICOL
CCE-I-022;;ASE-I-015 ;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;26/08/2008;19/01/2015;2;Perú;ANALISIS DE BARITINA
CCE-I-023;;ASE-I-016;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;26/08/2008;19/01/2015;3;Perú;ANALISIS DE NITROCELULOSA
CCE-I-026;;ASE-I-017;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;26/08/2008;15/03/2015;3;Perú;CONTROL DE DETONADORES ENSAMBLADOS
CCE-I-029;;ASE-I-018;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;22/06/2009;19/01/2015;3;Perú;PREPARACION DE SOLUCIONES
CCE-I-033;;ASE-I-019;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;10/08/2009;22/01/2015;2;Perú;EVALUACIÓN DE CORDÓN  DE IGNICIÓN
CCE-I-034;;ASE-I-020;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;10/08/2009;22/01/2015;2;Perú;EVALUACIÓN DE BOOSTER
CCE-I-035;;ASE-I-021;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;10/08/2009;15/03/2017;3;Perú;EVALUACIÓN DE CORDÓN DETONANTE
CCE-I-036;;ASE-I-022;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;10/08/2009;10/03/2015;2;Perú;EVALUACIÓN DE CONECTORES DE IGNICIÓN
CCE-I-037;;ASE-I-023;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;12/02/2010;15/03/2015;3;Perú;CONTROL Y MANIPULACIÓN DE ENSAYOS
CCE-I-040;;ASE-I-024;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;22/12/2014;19/01/2015;2;Perú;ANALISIS DE CLORURO DE SODIO
CCE-I-041;;ASE-I-025;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;6/09/2012;27/11/2014;2;Perú;ANALISIS DE ESTEARATO DE CALCIO
CCE-I-042;;ASE-I-026;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;6/09/2012;19/01/2015;2;Perú;ANALISIS DE TIZA
CCE-I-043;;ASE-I-027;Sustentabilidad ;Aseguramiento de la Calidad;Aprobado;;;;;0;jmendoza@exsa.net;INSTRUCCIÓN;;;;;6/09/2012;19/01/2015;2;Perú;ANALISIS DE POLIESTIRENO EXPANDIDO
